id,label
n312,"Smink M, 2015, Technol Forecast Soc, V100, P225, Doi [10.1016/j.techfore.2015.07.004, 10.1016/j.techfore2015.07.004]"
n313,"Van Damme J., 2013, Anal Systemique Proc"
n314,"Beers Pj, 2014, Njas-wagen J Life Sc, V69, P5, Doi 10.1016/j.njas.2013.10.001"
n315,"Krivitsky Pn, 2016, Ergm Ego Fit Simulat"
n316,"Kilelu Cw, 2013, Agr Syst, V118, P65, Doi 10.1016/j.agsy.2013.03.003"
n317,"Smith A, 2014, J Clean Prod, V63, P114, Doi 10.1016/j.jclepro.2012.12.025"
n318,"Leeuwis C, 2014, Capacity Innovate Sy"
n319,"Prell C, 2009, Soc Natur Resour, V22, P501, Doi 10.1080/08941920802199202"
n320,"Lambrecht I, 2014, World Dev, V59, P132, Doi 10.1016/j.worlddev.2014.01.024"
n321,"Suurs Roald A. A., 2009, Motors Sustainable I"
n322,"Lemarchand R., 2006, Afr Affairs, V422, P1"
n323,"Neef A, 2011, Agr Hum Values, V28, P179, Doi 10.1007/s10460-010-9272-z"
n324,"Harris Jenine K, 2012, J Public Health Res, V1, P67, Doi 10.4081/jphr.2012.e12"
n325,"Pachico D, 2004, Ciat Publication, V340"
n326,"Snijders Tab, 2011, Annu Rev Sociol, V37, P131, Doi 10.1146/annurev.soc.012809.102709"
n327,"Beers Pj, 2013, J Agr Ed Extension, V20, P1"
n328,"Wellbrock W, 2013, J Rural Stud, V32, P420, Doi 10.1016/j.jrurstud.2013.10.002"
n329,"Dhand A, 2016, Plos One, V11, Doi 10.1371/journal.pone.0145916"
n330,"Lamprinopoulou C, 2014, Agr Syst, V129, P40, Doi 10.1016/j.agsy.2014.05.001"
n331,"Leeuwis C., 2013, Ecology Soc, V18, P16"
n332,"Rivera Wm, 2009, Outlook Agr, V38, P267"
n333,"Roling Ng, 1998, Social Learning Sust"
n334,"Lubell M, 2014, Soc Natur Resour, V27, P1089, Doi 10.1080/08941920.2014.933496"
n335,"Avelino F, 2009, Eur J Soc Theory, V12, P543, Doi 10.1177/1368431009349830"
n336,"Leeuwis C, 2002, Wheelbarrows Full Fr"
n337,"Handcock Mark S., 2008, J Stat Softw, V24, P1"
n338,"Lusher Dean, 2013, Exponential Random G"
n339,"De Nooy W, 2005, Exploratory Social N"
n340,"Krivitsky Pn, 2011, Stat Methodol, V8, P319, Doi 10.1016/j.stamet.2011.01.005"
n341,"Moore Ml, 2011, Ecol Soc, V16"
n342,"Krivitsky Pn, 2015, 0515 U Woll Nat I Ap"
n343,"Wigboldus S, 2016, Agron Sustain Dev, V36, Doi 10.1007/s13593-016-0380-z"
n344,"Schut M, Expt Agr"
n345,"Cash Dw, 2006, Ecol Soc, V11"
n346,"Rodriguez M, 2015, Agr Syst, V135, P122"
n347,"Schut M, 2016, Agr Syst, V145, P165, Doi 10.1016/j.agsy.2016.03.005"
n348,"Hermans F., 2015, Journal Of Agricultural Education And Extension, V21, P35, Doi 10.1080/1389224x.2014.991113"
n349,"Schut M, 2015, Agr Syst, V132, P1, Doi 10.1016/j.agsy.2014.08.009"
n350,"Hekkert Mp, 2007, Technol Forecast Soc, V74, P413, Doi 10.1016/j.techfore.2006.03.002"
n351,"Lubell M, 2012, Policy Stud J, V40, P351, Doi 10.1111/j.1541-0072.2012.00457.x"
n352,"Van Paassen A, 2014, Outlook Agr, V43, P193, Doi 10.5367/oa.2014.0178"
n353,"Cammarano A, 2017, Int J Innov Technol, V14, Doi 10.1142/s0219877017400016"
n354,"Nakumura L., 2001, 0115 Fed Res Bank Ph"
n355,"Nonaka I, 1991, Harvard Bus Rev, V69, P96"
n356,"Hung Sw, 2008, Technovation, V28, P551, Doi 10.1016/j.technovation.2007.10.005"
n357,"Das Tk, 2000, J Manage, V26, P31, Doi 10.1016/s0149-2063(99)00037-9"
n358,"Mazzucato M, 2012, J Evol Econ, V22, P811, Doi 10.1007/s00191-012-0289-x"
n359,"Chesbrough H. W., 2003, Open Innovation New"
n360,"Chang Sj, 1996, Strategic Manage J, V17, P587, Doi 10.1002/(sici)1097-0266(199610)17:8<587::aid-smj834>3.0.co;2-1"
n361,"De Nooy W., 2005, Exploratory Network"
n362,"Fleming L, 2001, Manage Sci, V47, P117, Doi 10.1287/mnsc.47.1.117.10671"
n363,"Miner As, 2001, Admin Sci Quart, V46, P304, Doi 10.2307/2667089"
n364,"Pavitt K, 1984, Res Policy, V13, P343, Doi 10.1016/0048-7333(84)90018-0"
n365,"Chesbrough Hw, 2006, Open Business Models"
n366,"Michelino F, 2015, Creat Innov Manag, V24, P4, Doi 10.1111/caim.12072"
n367,"He Zl, 2004, Organ Sci, V15, P481, Doi 10.1287/orsc.1040.0078"
n368,"Cho Hj, 2005, Strategic Manage J, V26, P555, Doi 10.1002/smj.461"
n369,"Argote L., 1999, Org Learning Creatin"
n370,"Granovetter Ms, 1973, Am J Sociol, V78, P1360, Doi 10.1086/225469"
n371,"Rausser G, 1999, Am J Agr Econ, V81, P1011, Doi 10.2307/1244079"
n372,"Hall B. H., 2005, 7741 Nber"
n373,"Corrado C A, 2006, Intangible Capital E"
n374,"March Jg, 1996, Admin Sci Quart, V41, P278, Doi 10.2307/2393720"
n375,"March Jg, 2006, Strategic Manage J, V27, P201, Doi 10.1002/smj.515"
n376,"Hagedoorn J., 2003, Managerial Decision, V24, P71, Doi 10.1002/mde.1078"
n377,"Kaplan Rs, 2004, Harvard Bus Rev, V82, P52"
n378,"Cohen Wm, 1990, Admin Sci Quart, V35, P128, Doi 10.2307/2393553"
n379,"Ahuja G, 2001, Strategic Manage J, V22, P521, Doi 10.1002/smj.176"
n380,"Miller Dj, 2007, Acad Manage J, V50, P308"
n381,"Lev B., 2001, Intangibles Manageme"
n382,"Johnstone N, 2012, Appl Econ, V44, P2157, Doi 10.1080/00036846.2011.560110"
n383,"Belderbos R, 2010, J Prod Innovat Manag, V27, P869, Doi 10.1111/j.1540-5885.2010.00757.x"
n384,"Simon Ha, 1991, Organ Sci, V2, P125, Doi 10.1287/orsc.2.1.125"
n385,"Cooke P, 2005, Res Policy, V34, P1128, Doi 10.1016/j.respol.2004.12.005"
n386,"Tsang E.w.k., 1997, Manage Int Rev, V37, P151"
n387,"Dittrich K, 2007, J Prod Innovat Manag, V24, P510, Doi 10.1111/j.1540-5885.2007.00268.x"
n388,"Gupta Ak, 2006, Acad Manage J, V49, P693"
n389,"Rogers M., 1998, 1098 U Melb Melb I A"
n390,"O'reilly Ca, 2004, Harvard Bus Rev, V82, P74"
n391,"Chesbrough H, 2006, R&d Manage, V36, P229, Doi 10.1111/j.1467-9310.2006.00428.x"
n392,"Archibugi D, 1996, Technovation, V16, P451, Doi 10.1016/0166-4972(96)00031-4"
n393,"Pisano Gp, 1990, Admin Sci Quart, V35, P153, Doi 10.2307/2393554"
n394,"Pavitt K, 1989, Manage Sci, V35, P81, Doi 10.1287/mnsc.35.1.81"
n395,"Powell Ww, 1996, Admin Sci Quart, V41, P116, Doi 10.2307/2393988"
n396,"Nakamura M., 2003, Managerial Decision, V24, P47, Doi 10.1002/mde.1076"
n397,"Schulz M, 2001, Acad Manage J, V44, P661, Doi 10.2307/3069409"
n398,"Benner Mj, 2002, Admin Sci Quart, V47, P676, Doi 10.2307/3094913"
n399,"Michelino Francesca, 2015, Journal Of Technology Management & Innovation, V10, P50"
n400,"Chesbrough H, 2004, Res Technol Manage, V47, P23"
n401,"Arundel A., 2007, Sci Technology Innov, P49"
n402,"Grar G. D., 2003, Am J Agr Econ, V85, P1266"
n403,"Leten B, 2007, J Prod Innovat Manag, V24, P567, Doi 10.1111/j.1540-5885.2007.00272.x"
n404,"Miller Dj, 2004, Strategic Manage J, V25, P1097, Doi 10.1002/smj.411"
n405,"Tyler Bb, 1995, Strategic Manage J, V16, P43, Doi 10.1002/smj.4250160917"
n406,"Al-ashaab A, 2011, Prod Plan Control, V22, P554, Doi 10.1080/09537287.2010.536626"
n407,"Lerner J, 1994, Rand J Econ, V25, P319, Doi 10.2307/2555833"
n408,"Benfratello L, 2002, Res Policy, V31, P493, Doi 10.1016/s0048-7333(01)00122-6"
n409,"Michelino F, 2015, Int J Technol Manage, V68, P99, Doi 10.1504/ijtm.2015.068778"
n410,"Moenaert Rk, 2000, J Prod Innovat Manag, V17, P360, Doi 10.1016/s0737-6782(00)00048-5"
n411,"Ohnishi T, 2010, J Econ Interact Coor, V5, P171, Doi 10.1007/s11403-010-0066-6"
n412,"March Jg, 1991, Organ Sci, V2, P71, Doi 10.1287/orsc.2.1.71"
n413,"Belderbos R, 2004, Res Policy, V33, P1477, Doi 10.1016/j.respol.2004.07.003"
n414,"Milbergs E., 2004, Cisc Vis Netw Ind Gl"
n415,"Tan Msa, 2017, Int J Mod Phys C, V28, Doi 10.1142/s0129183117500176"
n416,"Barabasi Al, 1999, Physica A, V272, P173, Doi 10.1016/s0378-4371(99)00291-5"
n417,"Alberich R., Arxivcondmat0202174"
n418,"Mac Carron P, 2012, Epl-europhys Lett, V99, Doi 10.1209/0295-5075/99/28002"
n419,"Kress G., 2003, Literacy New Media A"
n420,"Girvan M, 2002, P Natl Acad Sci Usa, V99, P7821, Doi 10.1073/pnas.122653799"
n421,"Vuong Qh, 1989, Econometrica, V57, P307, Doi 10.2307/1912557"
n422,"Sarnak P., 2004, Not Am Math Soc, V51, P762"
n423,"Wingstedt J, 2010, Visual Commun-us, V9, P193, Doi 10.1177/1470357210369886"
n424,"Sznajd-weron K, 2005, Acta Phys Pol B, V36, P2537"
n425,"Newman Mej, 2002, Phys Rev Lett, V89, Doi 10.1103/physrevlett.89.208701"
n426,"Albert R, 2000, Nature, V406, P378, Doi 10.1038/35019019"
n427,"Klaus A, 2011, Plos One, V6, Doi 10.1371/journal.pone.0019779"
n428,"Ravasz E, 2003, Phys Rev E, V67, Doi 10.1103/physreve.67.026112"
n429,"Burt Rs, 2005, Brokerage Closure In"
n430,"Yazdani A., Arxiv10062791"
n431,"Estrada E, 2008, Phys Rev E, V77, Doi 10.1103/physreve.77.036111"
n432,"Gleiser P. M., 2007, J Stat Mech-theory E, V2007, Doi Doi 10.1088/1742-5468/2007/09/p09020"
n433,"Albert R, 1999, Nature, V401, P130"
n434,"Maehara T., 2014, P Vldb Endowment, V7, P1023"
n435,"Propp V., 2010, Morphology Folktale, V9"
n436,"Clauset A, 2009, Siam Rev, V51, P661, Doi 10.1137/070710111"
n437,"Merton Rk, 1968, Science, V159, P56, Doi 10.1126/science.159.3810.56"
n438,"Milgram S, 1967, Psychol Today, V1, P61"
n439,"Kossinets G, 2009, Am J Sociol, V115, P405"
n440,"Choi Ym, 2007, Physica A, V382, P665, Doi 10.1016/j.physa.2007.04.035"
n441,"Heider F, 1946, J Psychol, V21, P107, Doi 10.1080/00223980.1946.9917275"
n442,"Fiedler M, 1973, Czech Math J, V23, P298"
n443,"Feld Sl, 1981, Am J Sociol, V86, P1015, Doi 10.1086/227352"
n444,"Barabasi A.-l., 2011, Sci Networks"
n445,"Riegel H, 1996, J Pop Cult, V29, P201, Doi 10.1111/j.0022-3840.1996.00201.x"
n446,"Heider F., 1958, Psychol Interpersona"
n447,"Cartwright D, 1956, Psychol Rev, V63, P277, Doi 10.1037/h0046049"
n448,"Watts Dj, 1998, Nature, V393, P440, Doi 10.1038/30918"
n449,"Mcpherson M, 2001, Annu Rev Sociol, V27, P415, Doi 10.1146/annurev.soc.27.1.415"
n450,"Dorogovtsev Sn, 2002, Phys Rev E, V65, Doi 10.1103/physreve.65.066122"
n451,"Staurer D., 2001, Jasss J Artif Soc S, V5"
n452,"Quart A, 2005, Film Comment, V41, P48"
n453,"Sack G. A., 2013, P 4 Worksh Comp Mod, V32, P183"
n454,"Carron P. Mac, 2013, Eur Phys J B, V86, P1"
n455,"Vadhan S. P., 2011, Fdn Trends Theoretic, V7"
n456,"Newman Mej, 2000, J Stat Phys, V101, P819, Doi 10.1023/a:1026485807148"
n457,"Newman Mej, 2004, Phys Rev E, V69, Doi [10.1103/physreve.69.026113, 10.1103/physreve.70.066111]"
n458,"Lodge D, 1980, Poetics Today, V1, P5, Doi 10.2307/1771885"
n459,"Alstott J, 2014, Plos One, V9, Doi 10.1371/journal.pone.0085777"
n460,"Carron P. Mac, 2013, Significance, V10, P12"
n461,"Estrada E, 2006, Eur Phys J B, V52, P563, Doi 10.1140/epjb/e2006-00330-7"
n462,"Erdos P, 1959, Publ Math-debrecen, V6, P290, Doi Doi 10.1234/12345678"
n463,"Mittell Jason, 2006, Velvet Light Trap, V58, P29, Doi Doi 10.1353/vlt.2006.0032"
n464,"Winch S, 2017, Aust J Prim Health, V23, P189, Doi 10.1071/py16024"
n465,"O'hara Bj, 2012, Prev Med, V55, P292, Doi 10.1016/j.ypmed.2012.07.022"
n466,"Dunbar T., 2006, Bioethical Inquiry, V3, P179"
n467,"Tsey K, 2005, Austr J Primary Hlth, V11, P16, Doi Doi 10.1071/py05017"
n468,"Centre For Epidemiology And Evidence, 2012, Hlth Ab Peopl Nsw"
n469,"Holmes W, 2002, Soc Sci Med, V54, P1267, Doi 10.1016/s0277-9536(01)00095-8"
n470,"Hawe P, 2004, J Epidemiol Commun H, V58, P971, Doi 10.1136/jech.2003.014530"
n471,"Freeman Lc., 2004, Dev Social Network A"
n472,"White Dr, 1996, Soc Networks, V18, P267, Doi 10.1016/0378-8733(95)00277-4"
n473,"Ong Ks, 2009, Int J Equity Health, V8, Doi 10.1186/1475-9276-8-34"
n474,"Couzos S, 2005, Ethnic Health, V10, P91, Doi 10.1080/13557850500071038"
n475,"Wasserman S., 1994, Adv Social Network A"
n476,"Brough M, 2004, Health Promot J Aust, V15, P215"
n477,"Rowley Kg, 2000, Aust Nz J Publ Heal, V24, P136, Doi 10.1111/j.1467-842x.2000.tb00133.x"
n478,"Ma D, 2017, Geosystem Eng, V20, P59, Doi 10.1080/12269328.2016.1220335"
n479,"Tabasova A, 2012, Energy, V44, P146, Doi 10.1016/j.energy.2012.01.014"
n480,"Ma Y., 2012, Sci Res Management, V33, P92"
n481,"Petruzzelli Am, 2011, Technovation, V31, P309, Doi 10.1016/j.technovation.2011.01.008"
n482,"Hur W, 2016, Sustainability-basel, V8, Doi 10.3390/su8040295"
n483,"Davis G. F., 2003, Strategic Organization, V1, P301, Doi 10.1177/14761270030013002"
n484,"Kruckenberg Lj, 2015, Energ Policy, V77, P11, Doi 10.1016/j.enpol.2014.11.004"
n485,"Manfred P., 2011, Ind Innov, V18, P89"
n486,"Chen W., 2015, Forum Sci Technology, V3, P18"
n487,"Ye C., 2015, Inform Sci, V33, P85"
n488,"Xu Jl, 2016, Bioresource Technol, V216, P494, Doi 10.1016/j.biortech.2016.05.089"
n489,"Liu J., 2014, Lect Whole Network A"
n490,"Gilsing V, 2008, Res Policy, V37, P1717, Doi 10.1016/j.respol.2008.08.010"
n491,"Peng Y., 2015, Sci Technology Progr, V32, P24"
n492,"Xiao X., 2014, Forum Sci Technology, V3, P136"
n493,"Viedma M. Jose Maria, 2004, J Intellectual Capit, V5, P426, Doi [10.1108/14691930410550381, Doi 10.1108/14691930410550381]"
n494,"Borgatti Sp, 2003, J Manage, V29, P991, Doi 10.1016/s0149-2063(03)00087-4"
n495,"Xiang X., 2015, J Management Sci, V28, P111"
n496,"Zhao Xg, 2016, Renew Sust Energ Rev, V55, P115, Doi 10.1016/j.rser.2015.10.137"
n497,"Tong L., 2014, J Intelligence, V33, P88"
n498,"Li Yw, 2016, J Clean Prod, V134, P354, Doi 10.1016/j.jclepro.2015.10.123"
n499,"Yan Z., 2015, R&d Manage, V27, P124"
n500,"Vonortas N., 2015, Ec Innov New Technol, V24, P490, Doi Doi 10.1080/10438599.2014.988517"
n501,"Cecere G, 2014, Res Policy, V43, P1827, Doi 10.1016/j.respol.2014.06.004"
n502,"Du Hf, 2007, Acta Phys Sin-ch Ed, V56, P6886"
n503,"Albino V, 2014, Appl Energ, V135, P836, Doi 10.1016/j.apenergy.2014.08.012"
n504,"Chen F.s., 2013, Renew Energy Resour, V31, P123"
n505,"Savin I, 2016, J Econ Dyn Control, V64, P82, Doi 10.1016/j.jedc.2015.12.005"
n506,"Brechet T, 2016, Resour Energy Econ, V44, P183, Doi 10.1016/j.reseneeco.2016.03.002"
n507,"Schilling Ma, 2007, Manage Sci, V53, P1113, Doi 10.1287/mnsc.1060.0624"
n508,"Bosmans A, 2013, J Clean Prod, V55, P10, Doi 10.1016/j.jclepro.2012.05.032"
n509,"M'chirgui Z, 2009, Res Policy, V38, P1453, Doi 10.1016/j.respol.2009.07.002"
n510,"Marquardt J, 2016, J Clean Prod, V128, P22, Doi 10.1016/j.jclepro.2015.06.080"
n511,"Fazeli A, 2016, Renew Sust Energ Rev, V58, P1007, Doi 10.1016/j.rser.2015.12.270"
n512,"Zeng D., 2015, Sci Sci Management S, V36, P87"
n513,"Ghisetti C, 2015, Res Policy, V44, P1080, Doi 10.1016/j.respol.2014.12.001"
n514,"Roscoe S, 2016, J Clean Prod, V112, P1948, Doi 10.1016/j.jclepro.2015.06.125"
n515,"Wang L., 2015, Studies Sci Sci, V33, P55"
n516,"Sternitzke Christian, 2007, World Patent Information, V29, P327, Doi 10.1016/j.wpi.2007.03.003"
n517,"Li Y, 2015, Waste Manage, V46, P234, Doi 10.1016/j.wasman.2015.08.008"
n518,"Ardito L, 2016, J Eng Technol Manage, V39, P81, Doi 10.1016/j.jengtecman.2016.02.002"
n519,"Stuart Te, 2000, Strategic Manage J, V21, P791, Doi 10.1002/1097-0266(200008)21:8<791::aid-smj121>3.0.co;2-k"
n520,"Barber Mj, 2013, Reg Stud, V47, P1283, Doi 10.1080/00343404.2011.622745"
n521,"Lei Xp, 2013, Scientometrics, V96, P427, Doi 10.1007/s11192-012-0944-x"
n522,"Soh Ph, 2010, Strategic Manage J, V31, P438, Doi 10.1002/smj.819"
n523,"Guan Jc, 2016, Res Policy, V45, P97, Doi 10.1016/j.respol.2015.08.002"
n524,"Jaffe Ab, 1986, Am Econ Rev, V76, P984"
n525,"De Marchi V, 2012, Res Policy, V41, P614, Doi 10.1016/j.respol.2011.10.002"
n526,"Leon Rd, 2017, Technol Forecast Soc, V114, P103, Doi 10.1016/j.techfore.2016.07.032"
n527,"Baer M, 2015, Organ Psychol Rev, V5, P191, Doi 10.1177/2041386614564105"
n528,"Deng Sg, 2014, Expert Syst Appl, V41, P8075, Doi 10.1016/j.eswa.2014.07.012"
n529,"Yin Fs, 2015, Technol Forecast Soc, V99, P267, Doi 10.1016/j.techfore.2015.07.019"
n530,"Zhang Xj, 2013, Mis Quart, V37, P695"
n531,"Giuliani E., 2011, Technical Notes Inte"
n532,"Walter M., 2015, Comput Oper Res"
n533,"Nonaka I., 1995, Knowledge Creating C"
n534,"Soroka Sn, 2012, J Polit, V74, P514, Doi 10.1017/s002238161100171x"
n535,"Ahmad A, 2014, Comput Secur, V42, P27, Doi 10.1016/j.cose.2014.01.001"
n536,"Bernard H. Russell, 1981, Connections, V4, P11"
n537,"Scott Ks, 2016, Internet High Educ, V29, P75, Doi 10.1016/j.iheduc.2015.12.005"
n538,"Wu L, 2013, Inform Syst Res, V24, P30, Doi 10.1287/isre.1120.0465"
n539,"Shirky C., 2008, Here Comes Everybody"
n540,"Huizingh Ekre, 2011, Technovation, V31, P2, Doi 10.1016/j.technovation.2010.10.002"
n541,"Lakhani Kr, 2003, Res Policy, V32, P923, Doi 10.1016/s0048-7333(02)00095-1"
n542,"Trusov M, 2010, J Marketing Res, V47, P643"
n543,"Burt Ronald S., 2001, Social Capital Theor, P31"
n544,"Lu Y, 2010, J Comput Inform Syst, V51, P31"
n545,"Bianchi M, 2011, R&d Manage, V41, P120, Doi 10.1111/j.1467-9310.2010.00632.x"
n546,"Salavisa I, 2012, Technovation, V32, P380, Doi 10.1016/j.technovation.2012.02.003"
n547,"Yoo D, 2014, Expert Syst Appl, V41, P1331, Doi 10.1016/j.eswa.2013.08.031"
n548,"Dimicco J. M., 2009, P Haw Int C Syst Sci"
n549,"Premkumar G, 2008, Inform Manage-amster, V45, P451, Doi 10.1016/j.im.2008.06.008"
n550,"Chui M., 2012, Social Ec Unlocking"
n551,"Ritala P, 2015, Technovation, V35, P22, Doi 10.1016/j.technovation.2014.07.011"
n552,"Qualman E., 2009, Socialnomics Social"
n553,"Kane Gc, 2011, Mis Quart, V35, P1063"
n554,"Love Jh, 2011, Res Policy, V40, P1438, Doi 10.1016/j.respol.2011.05.016"
n555,"Hajli N, 2015, Technol Forecast Soc, V96, P232, Doi 10.1016/j.techfore.2015.03.014"
n556,"Leonardi Pm, 2013, J Comput-mediat Comm, V19, P1, Doi 10.1111/jcc4.12029"
n557,"Holland Pw, 1981, J Am Stat Assoc, V76, P33, Doi 10.2307/2287037"
n558,"Marabelli M, 2012, J Strategic Inf Syst, V21, P18, Doi 10.1016/j.jsis.2011.11.002"
n559,"Kamoche K, 2014, Organ Stud, V35, P989, Doi 10.1177/0170840614525325"
n560,"Al-oufi S, 2012, Expert Syst Appl, V39, P13173, Doi 10.1016/j.eswa.2012.05.084"
n561,"Kwahk Ky, 2016, Comput Hum Behav, V55, P826, Doi 10.1016/j.chb.2015.09.044"
n562,"Hu Ys, 2013, Technovation, V33, P38, Doi 10.1016/j.technovation.2012.10.001"
n563,"Robison Lj, 2010, Relationship Economics: The Social Capital Paradigm And It's Application To Business, Politics And Other Transactions, P1"
n564,"Tsai Mt, 2013, Qual Quant, V47, P2739, Doi 10.1007/s11135-012-9685-4"
n565,"Wuchty S, 2011, Plos One, V6, Doi 10.1371/journal.pone.0026972"
n566,"Foster P, 2011, Poetics, V39, P247, Doi 10.1016/j.poetic.2011.05.004"
n567,"Howison J, 2011, J Assoc Inf Syst, V12, P767"
n568,"Behrendt S, 2014, Comput Netw, V75, P560, Doi 10.1016/j.comnet.2014.08.025"
n569,"Leroy P., 2013, Org Change Inform Sy, P109"
n570,"Sarker S, 2011, J Manage Inform Syst, V28, P273, Doi 10.2753/mis0742-1222280109"
n571,"Marcoulides Ga, 2009, Mis Quart, V33, P171"
n572,"Grant Rm, 1996, Strategic Manage J, V17, P109, Doi 10.1002/smj.4250171110"
n573,"Evans Dave, 2008, Social Media Marketi"
n574,"Wu J., 2007, Icis 2007 P Int C In"
n575,"Huang Cc, 2009, Technovation, V29, P786, Doi 10.1016/j.technovation.2009.04.003"
n576,"Suki Norazah Mohd, 2011, International Journal Of Technology And Human Interaction, V7, P38, Doi 10.4018/jthi.2011040105"
n577,"Schonfeld E., 2008, Yammer Lauches Tc50"
n578,"Teece Dj, 1997, Strategic Manage J, V18, P509, Doi 10.1002/(sici)1097-0266(199708)18:7<509::aid-smj882>3.0.co;2-z"
n579,"Venkatesh V, 2013, Mis Quart, V37, P21"
n580,"Sakalaki M, 2012, Stud Psychol, V54, P157"
n581,"Kane Gc, 2014, Mis Quart, V38, P275"
n582,"Chang Cc, 2015, Technol Forecast Soc, V95, P48, Doi 10.1016/j.techfore.2014.03.012"
n583,"Smith Ep, 2014, Am J Commun Psychol, V53, P491, Doi 10.1007/s10464-014-9656-0"
n584,"West J, 2014, J Prod Innovat Manag, V31, P814, Doi 10.1111/jpim.12125"
n585,"Zhou Lx, 2007, J Int Bus Stud, V38, P673, Doi 10.1057/palgrave.jibs.8400282"
n586,"Singh H., 2015, Strateg Manag J"
n587,"Tasselli S, 2015, Organ Stud, V36, P841, Doi 10.1177/0170840614556917"
n588,"Rohrbeck R, 2015, Technol Forecast Soc, V97, P115, Doi 10.1016/j.techfore.2013.09.015"
n589,"Ye Ch, 2013, Telecommun Syst, V54, P315, Doi 10.1007/s11235-013-9736-8"
n590,"Fernandes S, 2016, Technol Soc, V44, P15, Doi 10.1016/j.techsoc.2015.11.004"
n591,"Bernasek A., 2010, Ec Integrity"
n592,"Eisenhardt Km, 2000, Strategic Manage J, V21, P1105, Doi 10.1002/1097-0266(200010/11)21:10/11<1105::aid-smj133>3.0.co;2-e"
n593,"Reagans Re, 2008, Ind Corp Change, V17, P903, Doi 10.1093/icc/dtn036"
n594,"Steenkamp J. B. E. M., 2000, J Res Mark, V17, P195"
n595,"Rodriguez-rodriguez R., 2015, Int C Sust Des Man 1"
n596,"Zhu B, 2010, Decis Support Syst, V49, P151, Doi 10.1016/j.dss.2010.02.001"
n597,"Centola D, 2007, Am J Sociol, V113, P702, Doi 10.1086/521848"
n598,"Nicolini D, 2011, Organ Sci, V22, P602, Doi 10.1287/orsc.1100.0556"
n599,"Wyld D. C., 2008, Management Res News, V31, P448, Doi Doi 10.1108/01409170810876044"
n600,"Lind Mr, 2000, Comput Oper Res, V27, P1153, Doi 10.1016/s0305-0548(99)00150-1"
n601,"Arend Rj, 2014, Strategic Manage J, V35, P376, Doi 10.1002/smj.2095"
n602,"Garud Raghu, 1997, Adv Strateg Manage, V14, P81"
n603,"Nonaka I, 2009, Organ Sci, V20, P635, Doi 10.1287/orsc.1080.0412"
n604,"Cyr S, 2010, J Doc, V66, P824, Doi 10.1108/00220411011087832"
n605,"Chau M, 2007, Int J Hum-comput St, V65, P57, Doi 10.1016/j.ijhcs.2006.08.009"
n606,"Gluckler J, 2016, J Econ Geogr, V16, P1123, Doi 10.1093/jeg/lbw041"
n607,"Hidalgo C. A., 2016, Appl Network Sci, V1, P1"
n608,"Mukherjee S., Knowledge Networks"
n609,"Erikson E, 2013, Sociol Theor, V31, P219, Doi 10.1177/0735275113501998"
n610,"Lazega E, 2016, Methods Ser, V12, P47, Doi 10.1007/978-3-319-24520-1_3"
n611,"Bathelt H, 2014, J Econ Geogr, V14, P45, Doi 10.1093/jeg/lbt005"
n612,"Gluckler J, 2014, J Econ Geogr, V14, P903, Doi 10.1093/jeg/lbu016"
n613,"Coe Nm, 2008, J Econ Geogr, V8, P271, Doi 10.1093/jeg/lbn002"
n614,"Brusco M, 2011, Sociol Method Res, V40, P57, Doi 10.1177/0049124110384947"
n615,"Neffke F, 2013, Strategic Manage J, V34, P297, Doi 10.1002/smj.2014"
n616,"Maskell P, 2014, J Econ Geogr, V14, P883, Doi 10.1093/jeg/lbu002"
n617,"Ferligoj Anuska, 2011, Sage Hdb Social Netw, P434"
n618,"Grabher G., 2004, Networks Critical St"
n619,"Berends H, 2011, Organ Sci, V22, P940, Doi 10.1287/orsc.1100.0578"
n620,"Gluckler J, 2013, Reg Stud, V47, P880, Doi 10.1080/00343404.2013.779659"
n621,"Abbott Andrew, 2001, Time Matters Theory"
n622,"Breschi S, 2009, J Econ Geogr, V9, P439, Doi 10.1093/jeg/lbp008"
n623,"Balland P.-a., 2012, J Econ Geogr, V13, P741"
n624,"Cantner U, 2006, Res Policy, V35, P463, Doi 10.1016/j.respol.2006.01.002"
n625,"Turkina E, 2016, J Econ Geogr, V16, P1211, Doi 10.1093/jeg/lbw020"
n626,"Cassi L, 2012, Econ Geogr, V88, P311, Doi 10.1111/j.1944-8287.2012.01154.x"
n627,"Gluckler J, 2016, Soc Networks, V47, P156, Doi 10.1016/j.socnet.2016.07.002"
n628,"Ter Wal Alj, 2014, J Econ Geogr, V14, P589, Doi 10.1093/jeg/lbs063"
n629,"Boschma Ra, 2006, J Econ Geogr, V6, P273, Doi 10.1093/jeg/lbi022"
